X Y Z CUT_FLAG
0.675913 0.364881 0.000000 0
0.675898 0.365000 0.000000 0
0.675882 0.365119 0.000000 0
0.675867 0.365237 0.000000 0
0.675850 0.365356 0.000000 0
0.675834 0.365474 0.000000 0
0.675818 0.365592 0.000000 0
0.675801 0.365711 0.000000 0
0.675784 0.365829 0.000000 0
0.675767 0.365947 0.000000 0
0.675749 0.366066 0.000000 0
0.675732 0.366184 0.000000 0
0.675714 0.366302 0.000000 0
0.675695 0.366420 0.000000 0
0.675677 0.366538 0.000000 0
0.675658 0.366656 0.000000 0
0.675639 0.366774 0.000000 0
0.675620 0.366892 0.000000 0
0.675600 0.367010 0.000000 0
0.675580 0.367128 0.000000 0
0.675560 0.367246 0.000000 0
0.675539 0.367363 0.000000 0
0.675518 0.367481 0.000000 0
0.675497 0.367599 0.000000 0
0.675475 0.367716 0.000000 0
0.675454 0.367834 0.000000 0
0.675431 0.367951 0.000000 0
0.675409 0.368068 0.000000 0
0.675386 0.368186 0.000000 0
0.675363 0.368303 0.000000 0
0.675339 0.368420 0.000000 0
0.675315 0.368537 0.000000 0
0.675291 0.368654 0.000000 0
0.675266 0.368771 0.000000 0
0.675241 0.368888 0.000000 0
0.675215 0.369005 0.000000 0
0.675189 0.369121 0.000000 0
0.675163 0.369238 0.000000 0
0.675136 0.369354 0.000000 0
0.675109 0.369471 0.000000 0
0.675081 0.369587 0.000000 0
0.675053 0.369703 0.000000 0
0.675025 0.369819 0.000000 0
0.674996 0.369935 0.000000 0
0.674966 0.370051 0.000000 0
0.674936 0.370167 0.000000 0
0.674906 0.370283 0.000000 0
0.674875 0.370398 0.000000 0
0.674844 0.370513 0.000000 0
0.674812 0.370629 0.000000 0
0.674779 0.370744 0.000000 0
0.674746 0.370858 0.000000 0
0.674713 0.370973 0.000000 0
0.674679 0.371088 0.000000 0
0.674644 0.371202 0.000000 0
0.674609 0.371317 0.000000 0
0.674573 0.371431 0.000000 0
0.674537 0.371545 0.000000 0
0.674500 0.371658 0.000000 0
0.674463 0.371772 0.000000 0
0.674425 0.371885 0.000000 0
0.674386 0.371998 0.000000 0
0.674347 0.372111 0.000000 0
0.674307 0.372224 0.000000 0
0.674267 0.372337 0.000000 0
0.674226 0.372449 0.000000 0
0.674185 0.372561 0.000000 0
0.674143 0.372673 0.000000 0
0.674100 0.372785 0.000000 0
0.674057 0.372897 0.000000 0
0.674013 0.373008 0.000000 0
0.673969 0.373119 0.000000 0
0.673925 0.373230 0.000000 0
0.673879 0.373341 0.000000 0
0.673833 0.373451 0.000000 0
0.673787 0.373561 0.000000 0
0.673740 0.373671 0.000000 0
0.673693 0.373781 0.000000 0
0.673645 0.373890 0.000000 0
0.673596 0.373999 0.000000 0
0.673547 0.374108 0.000000 0
0.673498 0.374217 0.000000 0
0.673448 0.374325 0.000000 0
0.673397 0.374433 0.000000 0
0.673346 0.374541 0.000000 0
0.673294 0.374649 0.000000 0
0.673242 0.374756 0.000000 0
0.673189 0.374863 0.000000 0
0.673136 0.374970 0.000000 0
0.673082 0.375077 0.000000 0
0.673028 0.375183 0.000000 0
0.672973 0.375290 0.000000 0
0.672918 0.375396 0.000000 0
0.672863 0.375501 0.000000 0
0.672806 0.375607 0.000000 0
0.672750 0.375712 0.000000 0
0.672693 0.375817 0.000000 0
0.672635 0.375922 0.000000 0
0.672577 0.376027 0.000000 0
0.672518 0.376131 0.000000 0
0.672459 0.376236 0.000000 0
0.672400 0.376340 0.000000 0
0.672340 0.376444 0.000000 0
0.672280 0.376547 0.000000 0
0.672219 0.376651 0.000000 0
0.672157 0.376754 0.000000 0
0.672095 0.376857 0.000000 0
0.672032 0.376959 0.000000 0
0.671969 0.377061 0.000000 0
0.671905 0.377162 0.000000 0
0.671840 0.377263 0.000000 0
0.671774 0.377363 0.000000 0
0.671707 0.377463 0.000000 0
0.671640 0.377562 0.000000 0
0.671571 0.377660 0.000000 0
0.671502 0.377757 0.000000 0
0.671431 0.377854 0.000000 0
0.671360 0.377949 0.000000 0
0.671287 0.378044 0.000000 0
0.671213 0.378137 0.000000 0
0.671137 0.378230 0.000000 0
0.671061 0.378321 0.000000 0
0.670983 0.378412 0.000000 0
0.670904 0.378501 0.000000 0
0.670823 0.378589 0.000000 0
0.670742 0.378675 0.000000 0
0.670659 0.378761 0.000000 0
0.670575 0.378846 0.000000 0
0.670490 0.378930 0.000000 0
0.670405 0.379014 0.000000 0
0.670318 0.379097 0.000000 0
0.670232 0.379179 0.000000 0
0.670145 0.379262 0.000000 0
0.670058 0.379344 0.000000 0
0.669970 0.379426 0.000000 0
0.669883 0.379507 0.000000 0
0.669796 0.379589 0.000000 0
0.669709 0.379672 0.000000 0
0.669622 0.379754 0.000000 0
0.669536 0.379837 0.000000 0
0.669451 0.379921 0.000000 0
0.669366 0.380005 0.000000 0
0.669282 0.380090 0.000000 0
0.669199 0.380176 0.000000 0
0.669105 0.380251 0.000000 0
0.669011 0.380327 0.000000 0
0.668918 0.380404 0.000000 0
0.668825 0.380482 0.000000 0
0.668734 0.380561 0.000000 0
0.668642 0.380640 0.000000 0
0.668551 0.380720 0.000000 0
0.668460 0.380800 0.000000 0
0.668369 0.380880 0.000000 0
0.668278 0.380961 0.000000 0
0.668187 0.381041 0.000000 0
0.668096 0.381120 0.000000 0
0.668004 0.381199 0.000000 0
0.667912 0.381277 0.000000 0
0.667819 0.381355 0.000000 0
0.667725 0.381431 0.000000 0
0.667631 0.381507 0.000000 0
0.667536 0.381580 0.000000 0
0.667439 0.381653 0.000000 0
0.667342 0.381723 0.000000 0
0.667243 0.381792 0.000000 0
0.667143 0.381860 0.000000 0
0.667042 0.381925 0.000000 0
0.666940 0.381990 0.000000 0
0.666837 0.382053 0.000000 0
0.666733 0.382114 0.000000 0
0.666629 0.382175 0.000000 0
0.666523 0.382234 0.000000 0
0.666417 0.382292 0.000000 0
0.666310 0.382349 0.000000 0
0.666203 0.382406 0.000000 0
0.666095 0.382462 0.000000 0
0.665987 0.382516 0.000000 0
0.665878 0.382571 0.000000 0
0.665770 0.382625 0.000000 0
0.665660 0.382678 0.000000 0
0.665551 0.382731 0.000000 0
0.665441 0.382784 0.000000 0
0.665332 0.382836 0.000000 0
0.665222 0.382889 0.000000 0
0.665113 0.382941 0.000000 0
0.665003 0.382994 0.000000 0
0.664894 0.383046 0.000000 0
0.664784 0.383098 0.000000 0
0.664675 0.383150 0.000000 0
0.664565 0.383202 0.000000 0
0.664455 0.383254 0.000000 0
0.664346 0.383305 0.000000 0
0.664236 0.383356 0.000000 0
0.664126 0.383407 0.000000 0
0.664016 0.383457 0.000000 0
0.663906 0.383506 0.000000 0
0.663796 0.383556 0.000000 0
0.663685 0.383605 0.000000 0
0.663575 0.383653 0.000000 0
0.663464 0.383700 0.000000 0
0.663352 0.383747 0.000000 0
0.663241 0.383793 0.000000 0
0.663129 0.383839 0.000000 0
0.663017 0.383884 0.000000 0
0.662905 0.383927 0.000000 0
0.662792 0.383971 0.000000 0
0.662679 0.384013 0.000000 0
0.662566 0.384054 0.000000 0
0.662452 0.384095 0.000000 0
0.662338 0.384134 0.000000 0
0.662224 0.384173 0.000000 0
0.662109 0.384211 0.000000 0
0.661994 0.384249 0.000000 0
0.661879 0.384286 0.000000 0
0.661763 0.384322 0.000000 0
0.661648 0.384357 0.000000 0
0.661532 0.384392 0.000000 0
0.661416 0.384426 0.000000 0
0.661300 0.384460 0.000000 0
0.661183 0.384493 0.000000 0
0.661067 0.384526 0.000000 0
0.660950 0.384558 0.000000 0
0.660833 0.384590 0.000000 0
0.660716 0.384621 0.000000 0
0.660599 0.384652 0.000000 0
0.660481 0.384683 0.000000 0
0.660364 0.384713 0.000000 0
0.660247 0.384743 0.000000 0
0.660129 0.384772 0.000000 0
0.660012 0.384802 0.000000 0
0.659894 0.384831 0.000000 0
0.659777 0.384860 0.000000 0
0.659659 0.384889 0.000000 0
0.659541 0.384917 0.000000 0
0.659424 0.384945 0.000000 0
0.659306 0.384973 0.000000 0
0.659188 0.385000 0.000000 0
0.659070 0.385028 0.000000 0
0.658953 0.385055 0.000000 0
0.658835 0.385082 0.000000 0
0.658717 0.385108 0.000000 0
0.658599 0.385134 0.000000 0
0.658481 0.385160 0.000000 0
0.658362 0.385186 0.000000 0
0.658244 0.385211 0.000000 0
0.658126 0.385236 0.000000 0
0.658008 0.385261 0.000000 0
0.657889 0.385285 0.000000 0
0.657771 0.385310 0.000000 0
0.657652 0.385333 0.000000 0
0.657534 0.385357 0.000000 0
0.657415 0.385380 0.000000 0
0.657297 0.385403 0.000000 0
0.657178 0.385426 0.000000 0
0.657059 0.385448 0.000000 0
0.656940 0.385470 0.000000 0
0.656821 0.385491 0.000000 0
0.656702 0.385513 0.000000 0
0.656583 0.385534 0.000000 0
0.656464 0.385554 0.000000 0
0.656345 0.385575 0.000000 0
0.656226 0.385595 0.000000 0
0.656106 0.385614 0.000000 0
0.655987 0.385634 0.000000 0
0.655868 0.385653 0.000000 0
0.655748 0.385671 0.000000 0
0.655629 0.385690 0.000000 0
0.655509 0.385708 0.000000 0
0.655389 0.385726 0.000000 0
0.655270 0.385743 0.000000 0
0.655150 0.385760 0.000000 0
0.655030 0.385777 0.000000 0
0.654910 0.385794 0.000000 0
0.654791 0.385810 0.000000 0
0.654671 0.385826 0.000000 0
0.654551 0.385841 0.000000 0
0.654431 0.385857 0.000000 0
0.654311 0.385872 0.000000 0
0.654191 0.385886 0.000000 0
0.654070 0.385901 0.000000 0
0.653950 0.385915 0.000000 0
0.653830 0.385928 0.000000 0
0.653710 0.385942 0.000000 0
0.653590 0.385955 0.000000 0
0.653469 0.385968 0.000000 0
0.653349 0.385980 0.000000 0
0.653229 0.385992 0.000000 0
0.653108 0.386004 0.000000 0
0.652988 0.386016 0.000000 0
0.652867 0.386027 0.000000 0
0.652747 0.386038 0.000000 0
0.652627 0.386049 0.000000 0
0.652506 0.386059 0.000000 0
0.652385 0.386069 0.000000 0
0.652265 0.386079 0.000000 0
0.652144 0.386088 0.000000 0
0.652024 0.386097 0.000000 0
0.651903 0.386106 0.000000 0
0.651782 0.386114 0.000000 0
0.651662 0.386122 0.000000 0
0.651541 0.386130 0.000000 0
0.651420 0.386138 0.000000 0
0.651300 0.386145 0.000000 0
0.651179 0.386151 0.000000 0
0.651058 0.386158 0.000000 0
0.650937 0.386164 0.000000 0
0.650817 0.386170 0.000000 0
0.650696 0.386175 0.000000 0
0.650575 0.386180 0.000000 0
0.650454 0.386185 0.000000 0
0.650333 0.386189 0.000000 0
0.650213 0.386193 0.000000 0
0.650092 0.386197 0.000000 0
0.649971 0.386201 0.000000 0
0.649850 0.386204 0.000000 0
0.649729 0.386206 0.000000 0
0.649608 0.386209 0.000000 0
0.649487 0.386211 0.000000 0
0.649367 0.386213 0.000000 0
0.649246 0.386215 0.000000 0
0.649125 0.386217 0.000000 0
0.649004 0.386219 0.000000 0
0.648883 0.386220 0.000000 0
0.648762 0.386221 0.000000 0
0.648641 0.386223 0.000000 0
0.648520 0.386224 0.000000 0
0.648399 0.386225 0.000000 0
0.648278 0.386226 0.000000 0
0.648157 0.386227 0.000000 0
0.648037 0.386228 0.000000 0
0.647916 0.386229 0.000000 0
0.647795 0.386230 0.000000 0
0.647674 0.386231 0.000000 0
0.647553 0.386232 0.000000 0
0.647432 0.386234 0.000000 0
0.647311 0.386235 0.000000 0
0.647190 0.386237 0.000000 0
0.647069 0.386238 0.000000 0
0.646948 0.386240 0.000000 0
0.646827 0.386242 0.000000 0
0.646707 0.386245 0.000000 0
0.646586 0.386247 0.000000 0
0.646465 0.386250 0.000000 0
0.646299 0.386240 0.000000 0
0.646133 0.386232 0.000000 0
0.645967 0.386224 0.000000 0
0.645801 0.386218 0.000000 0
0.645635 0.386213 0.000000 0
0.645468 0.386208 0.000000 0
0.645302 0.386204 0.000000 0
0.645136 0.386201 0.000000 0
0.644969 0.386198 0.000000 0
0.644803 0.386195 0.000000 0
0.644636 0.386192 0.000000 0
0.644470 0.386189 0.000000 0
0.644303 0.386186 0.000000 0
0.644137 0.386183 0.000000 0
0.643971 0.386179 0.000000 0
0.643804 0.386175 0.000000 0
0.643638 0.386170 0.000000 0
0.643472 0.386163 0.000000 0
0.643306 0.386156 0.000000 0
0.643140 0.386148 0.000000 0
0.642974 0.386138 0.000000 0
0.642808 0.386127 0.000000 0
0.642643 0.386114 0.000000 0
0.642478 0.386100 0.000000 0
0.642312 0.386083 0.000000 0
0.642147 0.386065 0.000000 0
0.641982 0.386045 0.000000 0
0.641818 0.386023 0.000000 0
0.641653 0.386000 0.000000 0
0.641489 0.385975 0.000000 0
0.641325 0.385948 0.000000 0
0.641161 0.385920 0.000000 0
0.640997 0.385891 0.000000 0
0.640834 0.385860 0.000000 0
0.640670 0.385828 0.000000 0
0.640507 0.385794 0.000000 0
0.640344 0.385759 0.000000 0
0.640181 0.385723 0.000000 0
0.640019 0.385686 0.000000 0
0.639857 0.385648 0.000000 0
0.639695 0.385609 0.000000 0
0.639533 0.385568 0.000000 0
0.639371 0.385527 0.000000 0
0.639210 0.385485 0.000000 0
0.639048 0.385442 0.000000 0
0.638887 0.385398 0.000000 0
0.638727 0.385354 0.000000 0
0.638566 0.385309 0.000000 0
0.638406 0.385263 0.000000 0
0.638246 0.385216 0.000000 0
0.638086 0.385169 0.000000 0
0.637927 0.385121 0.000000 0
0.637767 0.385072 0.000000 0
0.637608 0.385023 0.000000 0
0.637450 0.384973 0.000000 0
0.637291 0.384922 0.000000 0
0.637133 0.384870 0.000000 0
0.636975 0.384818 0.000000 0
0.636818 0.384764 0.000000 0
0.636660 0.384710 0.000000 0
0.636504 0.384655 0.000000 0
0.636347 0.384600 0.000000 0
0.636191 0.384543 0.000000 0
0.636035 0.384486 0.000000 0
0.635879 0.384428 0.000000 0
0.635724 0.384369 0.000000 0
0.635569 0.384309 0.000000 0
0.635414 0.384248 0.000000 0
0.635260 0.384186 0.000000 0
0.635106 0.384123 0.000000 0
0.634952 0.384060 0.000000 0
0.634799 0.383996 0.000000 0
0.634646 0.383930 0.000000 0
0.634493 0.383864 0.000000 0
0.634341 0.383797 0.000000 0
0.634190 0.383729 0.000000 0
0.634038 0.383660 0.000000 0
0.633887 0.383590 0.000000 0
0.633737 0.383519 0.000000 0
0.633587 0.383448 0.000000 0
0.633437 0.383375 0.000000 0
0.633288 0.383302 0.000000 0
0.633139 0.383228 0.000000 0
0.632990 0.383153 0.000000 0
0.632842 0.383077 0.000000 0
0.632694 0.383000 0.000000 0
0.632547 0.382923 0.000000 0
0.632400 0.382844 0.000000 0
0.632253 0.382765 0.000000 0
0.632107 0.382685 0.000000 0
0.631962 0.382605 0.000000 0
0.631817 0.382523 0.000000 0
0.631672 0.382441 0.000000 0
0.631528 0.382358 0.000000 0
0.631384 0.382274 0.000000 0
0.631240 0.382189 0.000000 0
0.631097 0.382104 0.000000 0
0.630955 0.382018 0.000000 0
0.630813 0.381931 0.000000 0
0.630671 0.381843 0.000000 0
0.630530 0.381755 0.000000 0
0.630390 0.381666 0.000000 0
0.630250 0.381576 0.000000 0
0.630110 0.381485 0.000000 0
0.629971 0.381394 0.000000 0
0.629833 0.381302 0.000000 0
0.629694 0.381209 0.000000 0
0.629557 0.381115 0.000000 0
0.629420 0.381020 0.000000 0
0.629284 0.380925 0.000000 0
0.629148 0.380829 0.000000 0
0.629012 0.380732 0.000000 0
0.628878 0.380635 0.000000 0
0.628743 0.380537 0.000000 0
0.628610 0.380438 0.000000 0
0.628477 0.380338 0.000000 0
0.628344 0.380238 0.000000 0
0.628213 0.380136 0.000000 0
0.628081 0.380034 0.000000 0
0.627951 0.379932 0.000000 0
0.627821 0.379828 0.000000 0
0.627691 0.379724 0.000000 0
0.627562 0.379619 0.000000 0
0.627434 0.379514 0.000000 0
0.627306 0.379408 0.000000 0
0.627178 0.379301 0.000000 0
0.627052 0.379194 0.000000 0
0.626925 0.379086 0.000000 0
0.626799 0.378977 0.000000 0
0.626674 0.378868 0.000000 0
0.626549 0.378759 0.000000 0
0.626424 0.378649 0.000000 0
0.626300 0.378538 0.000000 0
0.626176 0.378427 0.000000 0
0.626052 0.378316 0.000000 0
0.625929 0.378204 0.000000 0
0.625806 0.378092 0.000000 0
0.625684 0.377979 0.000000 0
0.625562 0.377866 0.000000 0
0.625440 0.377752 0.000000 0
0.625318 0.377639 0.000000 0
0.625197 0.377525 0.000000 0
0.625075 0.377410 0.000000 0
0.624955 0.377296 0.000000 0
0.624834 0.377181 0.000000 0
0.624713 0.377066 0.000000 0
0.624593 0.376951 0.000000 0
0.624473 0.376835 0.000000 0
0.624353 0.376719 0.000000 0
0.624234 0.376603 0.000000 0
0.624115 0.376486 0.000000 0
0.623997 0.376369 0.000000 0
0.623879 0.376251 0.000000 0
0.623761 0.376133 0.000000 0
0.623644 0.376015 0.000000 0
0.623527 0.375896 0.000000 0
0.623411 0.375777 0.000000 0
0.623296 0.375657 0.000000 0
0.623181 0.375536 0.000000 0
0.623067 0.375415 0.000000 0
0.622953 0.375294 0.000000 0
0.622841 0.375172 0.000000 0
0.622729 0.375049 0.000000 0
0.622617 0.374925 0.000000 0
0.622507 0.374801 0.000000 0
0.622397 0.374676 0.000000 0
0.622289 0.374551 0.000000 0
0.622181 0.374424 0.000000 0
0.622074 0.374297 0.000000 0
0.621968 0.374169 0.000000 0
0.621863 0.374041 0.000000 0
0.621759 0.373911 0.000000 0
0.621656 0.373781 0.000000 0
0.621554 0.373650 0.000000 0
0.621453 0.373518 0.000000 0
0.621352 0.373386 0.000000 0
0.621253 0.373253 0.000000 0
0.621154 0.373119 0.000000 0
0.621055 0.372985 0.000000 0
0.620957 0.372851 0.000000 0
0.620859 0.372716 0.000000 0
0.620762 0.372581 0.000000 0
0.620665 0.372446 0.000000 0
0.620569 0.372311 0.000000 0
0.620472 0.372175 0.000000 0
0.620376 0.372040 0.000000 0
0.620279 0.371904 0.000000 0
0.620183 0.371768 0.000000 0
0.620086 0.371633 0.000000 0
0.619990 0.371497 0.000000 0
0.619893 0.371362 0.000000 0
0.619796 0.371227 0.000000 0
0.619698 0.371092 0.000000 0
0.619600 0.370958 0.000000 0
0.619502 0.370824 0.000000 0
0.619403 0.370690 0.000000 0
0.619303 0.370557 0.000000 0
0.619203 0.370425 0.000000 0
0.619102 0.370293 0.000000 0
0.619007 0.370148 0.000000 0
0.618911 0.370003 0.000000 0
0.618815 0.369859 0.000000 0
0.618718 0.369715 0.000000 0
0.618621 0.369572 0.000000 0
0.618523 0.369428 0.000000 0
0.618425 0.369285 0.000000 0
0.618327 0.369142 0.000000 0
0.618228 0.369000 0.000000 0
0.618129 0.368857 0.000000 0
0.618031 0.368714 0.000000 0
0.617932 0.368572 0.000000 0
0.617833 0.368429 0.000000 0
0.617735 0.368286 0.000000 0
0.617636 0.368143 0.000000 0
0.617538 0.368000 0.000000 0
0.617440 0.367857 0.000000 0
0.617342 0.367714 0.000000 0
0.617245 0.367570 0.000000 0
0.617149 0.367426 0.000000 0
0.617053 0.367282 0.000000 0
0.616957 0.367137 0.000000 0
0.616863 0.366992 0.000000 0
0.616769 0.366846 0.000000 0
0.616675 0.366700 0.000000 0
0.616583 0.366553 0.000000 0
0.616492 0.366406 0.000000 0
0.616401 0.366258 0.000000 0
0.616311 0.366110 0.000000 0
0.616223 0.365961 0.000000 0
0.616135 0.365812 0.000000 0
0.616047 0.365662 0.000000 0
0.615961 0.365512 0.000000 0
0.615875 0.365361 0.000000 0
0.615790 0.365210 0.000000 0
0.615705 0.365059 0.000000 0
0.615621 0.364907 0.000000 0
0.615538 0.364755 0.000000 0
0.615455 0.364602 0.000000 0
0.615373 0.364449 0.000000 0
0.615292 0.364296 0.000000 0
0.615211 0.364142 0.000000 0
0.615130 0.363989 0.000000 0
0.615050 0.363835 0.000000 0
0.614971 0.363680 0.000000 0
0.614892 0.363526 0.000000 0
0.614813 0.363371 0.000000 0
0.614734 0.363216 0.000000 0
0.614656 0.363061 0.000000 0
0.614579 0.362906 0.000000 0
0.614501 0.362750 0.000000 0
0.614424 0.362595 0.000000 0
0.614347 0.362439 0.000000 0
0.614271 0.362284 0.000000 0
0.614195 0.362128 0.000000 0
0.614119 0.361972 0.000000 0
0.614043 0.361815 0.000000 0
0.613968 0.361659 0.000000 0
0.613894 0.361502 0.000000 0
0.613819 0.361346 0.000000 0
0.613745 0.361189 0.000000 0
0.613672 0.361031 0.000000 0
0.613599 0.360874 0.000000 0
0.613526 0.360717 0.000000 0
0.613454 0.360559 0.000000 0
0.613383 0.360401 0.000000 0
0.613312 0.360243 0.000000 0
0.613241 0.360084 0.000000 0
0.613171 0.359926 0.000000 0
0.613102 0.359767 0.000000 0
0.613033 0.359608 0.000000 0
0.612964 0.359449 0.000000 0
0.612896 0.359289 0.000000 0
0.612829 0.359129 0.000000 0
0.612762 0.358969 0.000000 0
0.612696 0.358809 0.000000 0
0.612631 0.358648 0.000000 0
0.612566 0.358488 0.000000 0
0.612502 0.358326 0.000000 0
0.612439 0.358165 0.000000 0
0.612376 0.358004 0.000000 0
0.612313 0.357842 0.000000 0
0.612252 0.357680 0.000000 0
0.612190 0.357517 0.000000 0
0.612130 0.357355 0.000000 0
0.612070 0.357192 0.000000 0
0.612010 0.357029 0.000000 0
0.611951 0.356866 0.000000 0
0.611893 0.356703 0.000000 0
0.611835 0.356539 0.000000 0
0.611778 0.356375 0.000000 0
0.611721 0.356211 0.000000 0
0.611665 0.356047 0.000000 0
0.611610 0.355883 0.000000 0
0.611555 0.355718 0.000000 0
0.611500 0.355554 0.000000 0
0.611446 0.355389 0.000000 0
0.611392 0.355224 0.000000 0
0.611339 0.355058 0.000000 0
0.611287 0.354893 0.000000 0
0.611235 0.354728 0.000000 0
0.611183 0.354562 0.000000 0
0.611132 0.354396 0.000000 0
0.611081 0.354230 0.000000 0
0.611031 0.354064 0.000000 0
0.610982 0.353898 0.000000 0
0.610933 0.353731 0.000000 0
0.610884 0.353565 0.000000 0
0.610836 0.353398 0.000000 0
0.610789 0.353231 0.000000 0
0.610742 0.353064 0.000000 0
0.610695 0.352897 0.000000 0
0.610649 0.352730 0.000000 0
0.610604 0.352563 0.000000 0
0.610559 0.352395 0.000000 0
0.610514 0.352227 0.000000 0
0.610471 0.352060 0.000000 0
0.610427 0.351892 0.000000 0
0.610385 0.351724 0.000000 0
0.610342 0.351555 0.000000 0
0.610301 0.351387 0.000000 0
0.610260 0.351219 0.000000 0
0.610219 0.351050 0.000000 0
0.610179 0.350881 0.000000 0
0.610140 0.350712 0.000000 0
0.610101 0.350544 0.000000 0
0.610062 0.350374 0.000000 0
0.610025 0.350205 0.000000 0
0.609987 0.350036 0.000000 0
0.609951 0.349867 0.000000 0
0.609914 0.349697 0.000000 0
0.609879 0.349527 0.000000 0
0.609843 0.349358 0.000000 0
0.609809 0.349188 0.000000 0
0.609774 0.349018 0.000000 0
0.609741 0.348848 0.000000 0
